positiivne,"Olen üks umbes 121 000 inimesest, kes jälgivad Venemaa Tšetšeenia vabariigi juhi Ramzan Kadõrovi postitusi Instagramis. Viimane on pildijagamiskeskkond, kuhu saab hõlpsalt fotosid ja nende kommentaare üles riputada. Kadõrovist on kiirelt saanud väga tuntud instagrammer, aadressiga @kadyrov_95 – iga päev ilmub temalt võrku mitu pilti sellest, kuidas ta alluvaile korraldusi jagab, end pereringis hästi tunneb, ratsutamisvõistlustele kaasa elab või muidu rahva heaolu eest seisab."
negatiivne,"Eile postitas mees pildi endast teed joomas ja vaatamas televiisorist Venemaa presidendi Vladimir Putini otsesaadet rahvaga. Selleks ajaks oli Putin eetris olnud juba vähemalt kolm tundi ja Kremlile lojaalne tšetšeeni liider leidis, et kõigil on vaja võtta eeskuju rahvuslikust liidrist, tuleb võtta endale vastutus regioonide sotsiaalprobleemide lahendamise eest. Muide, teemat alustas Kadõrov juba eelmisel päeval, postitades pildi Putinist valge hobusega, mille juurde märkis, et telesild on näide avatusest ja lähedusest rahvaga. On, mida riigipealt õppida."
negatiivne,"Tartu Ülikooli emeriitprofessori Tiit-Rein Viitso rõhutab, et sõna 'maismaapiir' tohivad ka juristid ning riigikogu kasutada ainuüksi maismaal paiknevat piiri silmas pidades, mitte selle tähendust moonutades."
negatiivne,"Juuraprofessor Lauri Mälksool oli 22. aprillil õigus, olen 19. aprilli Postimehes põhiseaduse  praeambulusest ehk eesjalutajast mööda tormanud. Tõesti, preambul fikseerib Eesti riigi väljakuulutamise 24. veebruaril 1918. See kuupäev on muide ohutu sümbol. Aga riikluse kindlustanud Vabadussõjas saavutatud võitu märkiva ja Eesti-Vene suhetes üliolulise Tartu rahulepingu iga mainimine sunnib meenutama selle rikkujat ja mustad jõud püüavad rikkuja meenutamise võimalust kõrvaldada."
negatiivne,"Preambuliga Lauri Mälksoo õigus piirdub. Edasi järgneb absurdne küsimus sellest, kuidas sisustada mõistet maismaapiir, kus sisustada = moonutada. Igal mõistel on sisu ja maht, mõiste maismaapiir sisu määrab ennekõike sõna maismaa tähendus; see geograafiatermin on algusest peale defineeritud kui ’kuiv maa (vastandina veekogule)’ ja ainus, mida üks jurist juristina sellega teha tohib, on termini korrektne kasutamine samas tähenduses. Liitsõnas maismaapiir määrab sõna maismaa tähendus maismaapiiri mahu: maismaapiir on maismaal paiknev piir."
positiivne,"Mõistlik inimene taipab sõnu analüüsimatagi, et piki jalgsi mitteläbitavat veekogu kulgev piir on veepiir. Seda on õigesti mõistnud ka riigipiiri seaduse koostajad, kes on seaduse paragrahvis 4 korrektselt eristanud riigipiiri maismaal (lõige 1) ning riigipiiri järvel ja muul looduslikul veekogul (lõige 4)."
negatiivne,"Mälksoo esitab aga silmamoondajatriki, mille tulemusena veekogudest Narva jõgi ja Peipsi järv saab veekogude vastand – maismaa. Esimesena esitas mulle selle triki juba välisministri ülesannetes olnud kultuuriminister Rein Lang ilmselt isiklikult koostatud kirjas 07.04.2005 nr 5.1/4254, millest nähtub, et trikiga oli tegelenud suurem kollektiiv. Samas  tunnistas Lang siiski, et sel juhul ei olnud tegemist mitte eesti kirjakeele normi määravate sõnaraamatute alusel järeldatud vastandumisega."
negatiivne,"Niisiis, kuigi õigekeelsussõnaraamatud määravad suuresti tänu kohtu- ja siseministeeriumi keeletoimetajale Elmar Muugile eesti keele tarvitust üle 80 aasta, osutab maismaatrikk, et osa juriste kas eirab või ei tunne õigekeelsussõnaraamatut. Trikk ja selle aktsepteerimine riigikogus on häbiasi."
negatiivne,"Et praegu püütakse elustada 2005. aasta lepinguteksti, pidanuks riigikogu 2005. a viisaka asjaajamise korral arvestama määruse Eesti kirjakeele normi kehtestamise kord 3. oktoobri 1995. a versiooni nr 323 kaht lõiku, mille sisu on hiljem vaid ebaoluliselt muudetud:"
neutraalne," (1) Kirjakeele norm on määratud õigekirjutuse, häälduse, sõnavara ja grammatika osas Eesti Keele Instituudi uusima õigekeelsussõnaraamatuga, Emakeele Seltsi keeletoimkonna normingute ja otsustega ning keeletoimkonnas heaks kiidetud ortograafiareeglistiku, normatiivse käsiraamatu ja grammatikaga"
neutraalne," (3) Oskussõnavara osas täiendavad ja täpsustavad kirjakeele normi terministandardid ja oskussõnastikud, mis on koostatud Eesti Terminoloogia Ühingus, Eesti Keele Instituudis või terminoloogiakomisjonides kooskõlastatult Eesti Keele Instituudiga."
negatiivne,"Põhiseaduse keel esindab riigikeele ametlikku keelekasutust ja vastab kirjakeele normile. Sõna maismaa tähendust ei saa muuta mingi silmamoondus. Maismaa on ikka kuiv maa vastandina veekogudele. Et geograafiaterminiks loodud sõna maismaa on liitsõna maismaapiir osana  jõudnud põhiseadusesse, ei tohi keegi omatahtsi jõgesid ja järvi kuulutada maismaaks. 80-aastase sõna tähenduse muutmine pole mõistlik, ja selle soovija peab tagama, et  uus  tähendus oleks enne rakendamist ilmunud kõigile kodanikele kättesaadavas uusimas õigekeelsussõnaraamatus. Riigikogu ei ole mingil määral sõnaloomeasutus."
neutraalne,Tartu Rock alistas täna Eesti meistriliiga poolfinaali teises mängus Rakvere Tarva ja asus seeriat 2:0 juhtima. 
negatiivne,"Mäng kulges pea tervenisti Rakvere rütmis. Kodus on Tarvas valus vastane, sõnas Tartu meeskonna peatreener Gert Kullamäe pärast kohtumist TV6 vahendusel."
negatiivne,"Esimene poolaeg oli kaitses kohutav, eksisime ise palju. Meestel oli vist eelmine mäng veel peas ja alguses eksisime palju vabavisetel ning ka korvi alt ja eks see tekitab ebakindlust, lisas ta."
negatiivne,Argentina jalgpallilegend Javier Zanetti võib olla vigastuse tõttu sunnitud lõpetama karjääri oodatust varem.
negatiivne,Milano Interi vanameister vigastas eile peetud liigamängus Palermo vastu (Inter kaotas 0:1) juba 17. minutil achilleuse kõõlust ning ta viidi kanderaamiga platsilt.
negatiivne,"Zanettile tehakse täna põhjalikumad uuringud, mille järel selgub, kas argentiinlane saab jalgpallurikarjääri jätkata. Suvel 40-aastaseks saav Zanetti on teatanud, et sooviks vähemalt ühe aasta veel Interi särki kanda, kuid tõsisema vigastuse korral – kardetakse rebestust, mis jätaks jalgpalluri palliplatsilt eemale kaheksaks kuuks – võib nendel plaanidel kriips peal olla."
positiivne,"Juba 1995. aastal Interisse siirdunud Zanettit peetakse Itaalia jalgpalliliiga Serie A ajaloo üheks olulisemaks mängijaks. Mängu väliselt alati väärikalt käituv Zanetti on aastaid olnud Interi fännide suur lemmik ning ka vihaste konkurentide (Torino Juventus, AC Milan) poolehoidjad respekteerivad meest tugevalt. Hoolimata vanusest on Zanetti ka tänavu olnud Interi kindel põhimees."
positiivne,"Interi särgis on mees võitnud viis korda Itaalia liiga, neli korda Itaalia karikasarja, neli korda Itaalia superkarika, korra Meistrite liiga, korra UEFA karika ja korra ka FIFA klubide MMi."
positiivne,Zanetti valiti 2004. aastal ka FIFA läbi aegade 100 parima mängija sekka.
neutraalne,"Kommentaariumiga peab tegelema, aga mitte sellest ei taha ma esmalt rääkida."
neutraalne,"Kommentaarium on läbilõige ühiskonnast ja seda loevad kõik. Mitte kõik inimesed, aga kõik sotsiaalsed grupid. Selles olen veenunud ja seda on mulle asjaosalised ka kinnitanud. Aga nad ei loe ju kommentaariumi päevast päeva selleks, et saada halb tuju, stress või leida keegi, keda kohtuga ähvardada. Nad monitoorivad ja jälgivad omalaadset sotsiaalset eksperimenti. Kommentaariumis areneb dialoog, seal on haaravaid mõttekäike, informatsiooni, ühtekuuluvust, irooniat, meenutusi ajaloost, unustatud detaile ja informeeritud tulevikunägemusi. Seda on võimatu eitada."
negatiivne,"Aga on tõsi, et hulk kommentaatoreid ei oska käituda. Ma julgen öelda, et nad käituvad teadlikult nii, nagu ei tohiks. Nad on üldjuhul (palgalised) provokaatorid ja lihtsalt õelad, halvad ja harimatud inimesed. Kusjuures ma väljendan end rõhutatult viisakalt."
negatiivne,"Mida nendega teha? Kuidas kaitsta korralikke lugejaid ja kommentaatoreid, kuidas olla väärikas kirjastus, kuidas kaitsta tublisid ajakirjanikke?"
positiivne,"Delfi on aastate jooksul rajanud tehnilisi lahendusi, palganud moderaatoreid ja loonud kommentaariumi ümber positiivsemat mainet, et hoida selle väärtuslikku osa - kommentaatoreid ja nende loodud debatte. Näeme ja tunneme, kuidas oleme tilkhaaval kommentaariumi mainet parandanud, aga teha on veel palju."
negatiivne,"Kusjuures erakondade libedakeelseid ja oma sõnavara kontrollivaid kommentaatoreid me ei suuda tõenäoliselt mitte kunagi minema peletada. Meil ei ole selleks alust. Või on? Avalik pahameel ei lähe neile niikuinii korda. Nad on nagu armee, kes kuulab oma kindralit, mitte oma südametunnistust."
positiivne,"Täpsed reeglid, ranged ööpäevaringsed moderaatorid, mõjusad karistused ja positiivne eeskuju on see, millele me rõhume. Ehk nagu muinasjutus: kas hea võidab kurja? Filmis ja muinasjutus võidab, nii peaks minema ka kommentaariumis."
negatiivne,Õigusruumi korrastav jahiseadus peab end praktikas tõestama.
neutraalne,"Mida siis õigupoolest jahiseaduselt ootame? Et hundid oleks söönud ja lambad terved, sõna otseses ja kaudses mõttes. Et oleks, kellele jahti pidada ka tulevikus. Et põllumees ei peaks jääma ilma saagita ning loomapidaja kannatama suurkiskjate tõttu. Et maaomanike valdusi ei kuritarvitataks. Et jahindus võiks olla äri, ent samal ajal säiliks ka sotsiaalne ja rekreatiivne mõõde."
neutraalne,"Viis aastat tehtud seadust peab keskkonnaministeerium hädavajalikuks omandiõiguse seisukohalt – et ka jahinduses saaks eraomanikud rohkem sõnaõigust. Seadus paneb jahimehed ja eraomanikud kokku leppima, kuidas jahti peetakse ja kuidas hüvitatakse ulukikahjud. Jahipiirkondade praegusi kasutuslubasid pikendatakse kümneks aastaks, kuid seadusega antakse omanikele võimalus jahiselts välja vahetada. Maakondades kutsutakse kokku koordineerivad jahindusnõukogud, kus osaleb oma esindajate kaudu ka riik."
negatiivne,"Koostöö tuleb mõistagi kasuks, kuid jahimeeste mure on mõistetav – vaadates, kui vabalt tõlgendatakse näiteks kallasraja mõistet ja kuidas ka riik omanike ebaseadusliku tegevuse juures kohati passiivseks jääb. Eraomanikud ja jahimehed teevad praegugi juba koostööd, ent on ka teravaid vastasseise. Ka pole välistatud olukord, kus kohalikud elanikud jäävad uues olukorras ulukitega päris hätta, kui nende ootused ei ühti mõne mõjuka omanike ühenduse seisukohaga."
negatiivne,Boko Haram tappis vähemalt 87 inimest. 
negatiivne,Nigeeria islamistlik äärmusrühmitus Boko Haram tappis riigi kirdeosas vähemalt 87 inimest.
negatiivne,"Islamistid süütasid teisipäeva hilisõhtul Borno osariigis arvukalt maju, rajasid kontrollposte ja lasid põgeneda üritanud autojuhid maha."
negatiivne,"Teiste võimalike ohvrite otsingud käivad, rääkis Borno keskkonnaameti töötaja Saidu Yakubu ajakirjanikele."
negatiivne,"Veretöö asjaolud hakkasid ilmnema alles kolmapäeval. Borno osariigi telefonivõrk lülitati välja mais keskpaigas, kui võimud kehtestasid riigi kirdeosas erakorralise seisukorra, et alustada armee suurpealetungi."
negatiivne,"Boko Haram on Nigeeria valdavalt moslemitega asustatud põhjaosas terrorirünnakuid korraldanud alates 2010. aastast, kuid viimasel ajal on need muutunud eriti vägivaldseks ja ohvriterohkeks."
negatiivne,Äärmusrühmituse valitsusvastase ülestõusu tagajärjel on alates 2009. aastast surma saanud vähemalt 3600 inimest.
negatiivne,"Ususekt Boko Haram, mis tähendab hausa keeles Lääne haridus on kurjast, tahab kehtestada riigis jõuga ülikarme šariaadiseadusi, ehkki pool Nigeeria elanikest on ristiusku."
negatiivne,Nigeeria mošeerünnakus hukkus kümneid inimesi.
negatiivne,Nigeeria kirdeosas Kondungas hukkus möödunud pühapäeval mošeesse tehtud rünnakus kümneid inimesi.
negatiivne,"Paljud vajasid tulistamise tõttu arstiabi, edastab BBC."
negatiivne,Andmed hukkunute ja kannatanute kohta on kõikuvad. Nigeeria väljaande Daily Post andmetel kaotas relvastatud isikute rünnakus elu rohkem kui 50 inimest. Lääne meedia andmetel hukkus aga 44 inimest.
negatiivne,Mošeed rünnati palvetamise ajal.
negatiivne,Seni ei ole mitte ükski äärmusgrupeering rünnakut omaks võtnud.
negatiivne,"Radikaalne islamistlik rühmitus Boko Haram on samas piirkonnas viimastel aastatel korraldanud mitu rünnakut, milles on palju hukkunuid."
negatiivne,Saksa loomaaias tappis tiiger talitaja
negatiivne,Saksamaal Münsteri linna loomaaias ründas eile tiiger talitajat ning tappis ta.
negatiivne,"Münsteri loomaaia juhataja Jörg Adleri ütles, et pealtnägijate sõnul olevat 10-aastane tiiger Rasputin hammustanud 56-aastast loomaaia töötajat kaelast, kirjutab uudisteagentuur UPI."
negatiivne,"Päästeameti pressiesindaja Dieter Knaack sõnas, et tiiger ründas meest selja tagant, hammustas kaela ning tappis ohvri silmapilkselt."
negatiivne,"Knaacki sõnul vahejuhtum, mis leidis aset tiigrite avaliku toitmise ajal, pealtvaatajatele ohtu ei kujutanud, kuid loomaaed suleti pärast seda."
positiivne,Turun Sanomat: Eesti on huvitatud Soome miinilaeva ostust
neutraalne,"Soome mereväe endine uhkus, miinilaev Pohjanmaa võidakse müüa Eestile."
positiivne,"Väljaanne Turun Sanomat kirjutab, et Eesti on üles näidanud huvi 34 aasta vanuse miinilaeva ostmiseks."
neutraalne,"Soome kaitseministeeriumi esindaja Arto Koski sõnas, et mõlema riigi kaitseministeeriumid peavad selles küsimuses läbirääkimisi pidama."
neutraalne,"Soome mereväe esindaja kinnitas, et alust ollakse valmis müüma Eestile, kui hinnas kokkuleppele jõutakse. Laeva müügi-ostu läbirääkimised peaksid toimuma sel sügisel."
neutraalne,Mereväe varustusosakonna juhi Veli-Pekka Heinoneni sõnul on tegemist miljonitesse eurodesse ulatuva hinnaga.
negatiivne,"Kui Soome ei saa seda sõjalaeva müüdud, siis ootab seda ees lammutamine või muuseumisse panemine."
neutraalne,"Soome on miinilaeva Pohjanmaa kasutanud eelkõige treeninglaevana ja Soome vete valvamisel. See osales 2011.aastal ka operatsioonis Atlanta, milles kaitstakse Somaalia ranniku juures kaubalaevu piraatide eest."
neutraalne,"Pohjanmaa valmis 1978. aastal  Helsngis Wärtsilä laevatehases. Aluse pikkus on 78,6 meetrit  ning kiirus 18  - 19 sõlme. Meeskonna liikmete arv ulatub 70, kuid kui tegemist on treeninguga, siis 120."
negatiivne,Greenpeace: relvastatud Vene rannavalve tungis protestilaevale
negatiivne,"Relvastatud Vene rannavalve tungis neljapäeval keskkonnaorganisatsiooni Greenpeace laevale Arctic Sunrise, mis protestib nafta puurimise vastu Põhjajäämeres."
negatiivne,"Kuulipildujatega relvastatud inimesed laskusid helikopterilt köitega Greenpeace'i jäälõhkuja Arctic Sunrise pardale, ütles keskkonnaorganisatsioon avalduses."
negatiivne,"Hollandi lipu all seilava laeva Twitteri-lehel öeldi, et mehed, ilmselt Vene rannavalvurid, tulid relvastatuna pardale. Nad tungivad parajasti meeskonnaruumidesse."
negatiivne,"Arctic Sunrise'i meeskond kamandati relva ähvardusel laevatekile, lisas Greenpeace."
neutraalne,Putin ei välista uuesti presidendiks kandideerimist
neutraalne,"Vene president Vladimir Putin ei välistanud neljapäeval võimalust, et ta kandideerib 2018. aastal uuesti riigipeaks."
neutraalne,"Ma ei välista seda, ütles Putin arutelus Prantsuse ekspeaministri François Filloniga, osaledes Venemaa kirdeosas Valdai rahvusvahelise diskussiooniklubi kohtumisõhtul."
negatiivne,"Putin tundis huvi, kas Fillon kandideerib Prantsuse presidendiks. Kuid too ütles: Ma ei vasta sellele küsimusele, kuna teie sellele ei vastanud."
neutraalne,"Seepeale küsis Putin vastu: Kas te ütlete, kui mina ütlen?"
neutraalne,"Vaatame, vastas Fillon, kes oli Prantsuse peaminister aastail 2007-2012."
neutraalne,"Ma ei välista, teatas Putin lähemalt täpsustamata."
neutraalne,"Mina ka mitte, ütles Fillon."
positiivne,"Vene põhiseaduse järgi on Putinil õigus olla president kaks järjestikust kuueaastast ametiaega. Ta sai esimest korda presidendiks 2000. aastal ja oli ametis 2008. aastani, mil amet läks neljaks aastaks Dmitri Medvedevile, samal ajal kui Putin ise asus peaministri kohale."
neutraalne,"Putin pole varem otsesõnu lubanud 2018. aastal uuesti Vene presidendiks pürgida, kuid on võrrelnud end USA kunagise riigipea Franklin D. Rooseveltiga, kes oli Valges Majas neli ametiaega."
positiivne,Obama osales eile New Yorgis ÜRO peaassamblee tsiviilühiskonna ümarlaua kohtumisel ning heitis ühe sealse diplomaadiga nalja.
neutraalne,See CNNi jäädvustus levis kiiresti nii tavameedias kui sotsiaalmeedias.
positiivne,"Hiljem on ta öelnud, et lõpetas suitsetamise järkjärgult."
positiivne,"Presidendi abikaasa, USA esileedi Michelle Obama kinnitas 2011. aastal antud intervjuus, et ta mees ei suitseta enam juba mõnda aega ning on tubakavaba."
negatiivne,Kenya armee jahib Nairobi ostukeskuses veel paari terroristi
negatiivne,Kenya võimuesindajate ja meedia andmetel kuuldus Nairobis asuvast ostukeskusest täna uuesti tulistamist.
negatiivne,"Kenya armee teatel otsitakse ostukeskusest veel paari terroristi, kes end seal peidavad, edastab Reuters."
positiivne,Kenya valitsusallikate ja siseministeeriumi kinnitusel on kõik pantvangid vabastatud. Sõdurid kammivad suurt ostukeskust läbi ruum ruumi ja korrus korruse haaval.
negatiivne,Valitsusesindajate andmetel oli ostukeskuses terrorirünnaku korraldanute seas välismaalasi.
negatiivne,"Välisministeerium edastas teate, milles seisis, et islamiorganisatsiooni al-Shabaab korraldatud rünnakus osales kaks ameeriklast ja üks inglanna."
negatiivne,Möödunud nädala laupäeval alguse saanud rünnakus ja pantvangidraamas kaotas elu üle 60 inimese ning ligi 200 sai vigastada.
neutraalne,Eesti aukonsul Kenyas: ilmselt oleksin isegi seal keskuses olnud
negatiivne,"Kenya pealinnas Nairobis terrorirünnaku asukohaks olnud Westgate'i kaubanduskeskus on väga populaarne koht, kus oleks tõenäoliselt olnud ka sealne Eesti aukonsul, kui ta poleks töökohustustega seotud olnud."
negatiivne,"Sündmused kaubanduskeskuses lõppesid viimasel ööl, täna hommikul tõuseb kaubanduskeskusest veel viimast suitsu, tuli on kustutatud, pantvangidraama lõppenud ja terroristid politsei andmetel väljas, rääkis Eesti aukonsul Kenyas Kadri Humal-Ayal Kuku raadiole antud intervjuus."
negatiivne,"Tema sõnul tunnevad inimesed puudust täpsemast infost, et kes pantvangidest on surnud, kes vigastatud, sest pärast eile varahommikul viimaste pantvangide välja toomist ei ole sealt välja tulnud ühtegi elusat pantvangi ning sõjavägi on avalikkusele andnud väga vähe infot. "
negatiivne,Pärast eilset pole avalikustatud hukkunute arvu 62 rohkem täpsustatud.
negatiivne,Humal-Ayal ise elab terrorismiakti asukohast 3-4 km kaugusel.
negatiivne,"Oi, see on väga tuttav kant, see on väga-väga populaarne ostukeskus ja ilmselt oleksin ma seal isegi olnud, kui ma poleks olnud Rotary klubiga lastehalvatuse vastasel vaktsineerimisel, sõnas Humal-Ayal."
positiivne,"Humal-Ayali teada oli sel hetkel Kenyas Nairobis neli eestlast, nendega ta telefonitsi vestles ja nad olid kõik elus-terved."
positiivne,"Kaks eestlast olid just arutanud, kas minna lõunat sööma sinna ostukeskusse või Village Marketisse, mis on teine lähedal asuv ostukeskus, ja nad õnneks valisid Village Marketi."
negatiivne,"Meediasse jõudnud informatsiooni põhjal ei ole see terrorismiakt kenyalaste organiseeritud, vaid üle maailma eri gruppide organiseeritud, ilmselt kauem kui aasta ja kõrgel tasemel planeeritud."
negatiivne,Kenyas tapetud Gatesi fondi ekspert oli viimaseid nädalaid rase
negatiivne,"Türgi-hollandi päritolu kaheksandat kuud rase malaariaekspert Elif Yavuz on üks neist, kes on juba tuvastatud Kenya kaubanduskeskuses tapetute seas."
neutraalne,Harvardi ülikoolis rahvatervise alal doktorikraadi kraadi kaitsnud Yavuz töötas Bill ja Melinda Gatesi Fondi malaariaeksperdina Kenyas. Möödunud kuul kohtus ta seda tööd tehes ka USA endise presidendi Bill Clintoniga.
negatiivne,"Tapeti ka Yavuzi elukaaslane Bill Langdon. Türgi ajalehe Hürriyet andmeil kohtus paar Nairobis ja oli Kenya pealinna naasnud hiljuti, nad valmistusid oma esiklapse sünniks."
positiivne,Langdon oli auhinnatud arhitektuurifirma Regional Associates rajaja ja direktor.
neutraalne,"Nad ei teadnud, kas laps on poiss või tüdruk, mistap nad olid valinud välja nime mõlema soo jaoks, kirjutas üks paari sõber järelehüüdes Yavuzi Facebooki-lehel."
negatiivne,Usbeki puuvillakoristus nõudis kuueaastase poisi elu
negatiivne,Usbekistani edelaosas Buhhaara piirkonnas sai puuvillakoristuse käigus surma kuueaastane poiss.
negatiivne,Buhhaara korrakaitsjate teatel lämmatas autokastis maganud kuueaastase Amirbek Rakhmatovi puuvillakoorem.
negatiivne,"Poiss ei ole ainus noor usbekk, kelle elu tänavune puuvillakoristus on nõudnud. Möödunud nädalal jõudis uudistesse teade tudengist, kes Kaškadarjo piirkonnas kohustusliku puuvillakoristuse ajal ühe kaasüliõpilase surnuks pussitas ja veel kolme vigastas. Kuu alguses suri samuti Kaškadarjos puuvillakoristusel olnud tudeng, kes puudutas kogemata pinge all elektrikaablit."
negatiivne,"Inimõiguslased on juba aastaid üritanud võidelda selle vastu, et Usbekistan oma koolilapsi ja tudengeid puuvillakoristusele sunnib. Puuvill on üks selle riigi suuremaid ekspordiallikaid."
negatiivne,Venemaal kukkus alla ründelennuk SU-25
negatiivne,"Venemaal Krasnodari krais kukkus eile õhtul alla ründelennuk SU-25, õnnetuses hukkus piloot."
negatiivne,"Lennuk kaotas juhitavuse 49 kilomeetri kaugusel Primorsko-Ahtarski lennuväljast, vahendas RIA Novosti."
positiivne,Kaitseministeeriumi kinnitusel lennukis lahingvarustust ei olnud.
negatiivne,"Õnnetuspaigal töötav päästegrupp leidis SU-25 piloodi surnukeha üles kell 8.32 Moskva aja järgi, rääkis kaitseministeeriumi pressiosakonna ülem kindralmajor Igor Konašenko."
negatiivne,"Õnnetuskohalt saadud raporti järgi juhtis piloot lennuki lähimast asustatud punktist eemale ja püüdis seejärel maanduda. Kokkupuutel maapinnaga lennuk aga plahvatas, lisas ta."
neutraalne,"Lennuki pardasalvestusi sisaldavaid musti kaste leitud, kuid otsingud jätkuvad."
neutraalne,"Sündmuskohal on palju tükke, näiteks asuvad SU-25 sabaosa ja kabiin täiesti erinevates kohtades, rääkis regiooni jõustruktuuride esindaja Interfaxile."
negatiivne,Õnnetuse põhjusi uurib spetsiaalne komisjon.
positiivne,Merkeli võit sobib ka Venemaale
positiivne,"Mitmed analüütikud usuvad, et Angela Merkeli tagasivalimine kolmandaks ametiajaks Saksamaa liidukantsleriks on hea uudis ka Venemaale."
neutraalne,"Kuigi praegu pole selge, kellega valimised võitnud kristlikud demokraatid (CDU/CSU) koalitsiooni moodustavad, usuvad analüütikud, et nn Venemaa-Saksa erisuhe jääb püsima. Kõige tõenäolisemaks peetakse CDU/CSU koalitsiooni teise suurerakonna – sotsiaaldemokraatidega (SPD)."
neutraalne,"CDU/CSU ja sotsiaaldemokraatide koalitsioon muudaks tooni Venemaa valitsuse suunas ilmselt taas pehmemaks, ütles mõttekoja Heinrich Bölli Fondi Moskva-analüütik Jens Siegert Moscow Timesile."
neutraalne,"Siegert juhtis tähelepanu sellele, et Venemaaga seonduv tekitab konservatiivide leeris lahkarvamusi, kuid SPD on traditsiooniliselt toetanud nn Schröderi lähenemist. Sellega viitas Siegert Merkeli eelkäijale Gerhard Schröderile, kellel on lähedased suhted Venemaa presidendi Vladimir Putiniga ning kes pärast kantsleriametist lahkumist asus juhtima Vene riigile kuuluva Gazpromi ja Saksa ettevõtete ühisprojekti gaasitrassi ehitamiseks Läänemerre."
positiivne,"Oma valimisprogrammis rõhutas Merkel kahepoolsete suhete vajalikkust Venemaaga, nähes seda osana naabruspoliitikast. Seejuures sooviks kantsler, et Venemaa ja ELi vahel sõlmitaks uus partnerlusleping ning astutaks edasi samme viisavabaduse kehtestamiseks. Küll aga seati tingimuseks, et Venemaa võetud kohustused täidab."
negatiivne,"Mullu ja tänavu kevadel toimunud poliitiline tagasipööramine Venemaal muutis Saksa avalikkuse meeleolu, märkis Siegert, kes viitas seksuaalvähemuste ahistamisele ja punkbändi Pussy Riot liikmete vangistamisele, mida tema sõnul peetakse Saksamaal enesestmõistetavalt vääraks. Angela Merel on avaliku arvamuse suhtes üsna tundlik, lisas analüütik.  "
positiivne,"Isegi kui Merkel jätkab Venemaa kritiseerimist ka tulevikus, ei avalda see analüütikute sõnul suurt mõju kahe riigi kahepoolsetele suhetele."
positiivne,"Merkel jätkab ilmselt Putini kritiseerimist inimõiguste teemadel, kuid see ei too suhetes kaasa dramaatilist langust, arvas Moskva Riikliku Rahvusvaheliste Suhete Instituudi Saksamaa Õpingute Keskuse juht Vladislav Belov, kelle sõnul pole kahe riigi vahel üksnes tugevad majanduslikud, vaid ka poliitilised sidemed ning koostööd tehakse ka haridus- ja teadusvaldkondades."
positiivne,"Vene-Saksa Kommertskoja esindaja Jens Böhlmann aga märkis, et Merkeli võit garanteerib kahe riigi majandussuhete stabiilsuse ning võimaldab neid ka edasi arendada. Böhlmanni sõnul on vaatamata mõningatele lahkarvamustele kahe riigi koostöö ärivaldkonnas edukas.  "
positiivne,"Vene turg on suur ja on mitmeid valdkondi, kus seda edasi arendada saab, eriti Venemaal toimuvate suurte rahvusvaheliste ürituste puhul, näiteks jalgpalli maailmameistrivõistlused 2018. aastal ja Sotši vormel-1 etapp 2014. aastal. Saksa ettevõtted saavad nendele projektidele pakkuda kõrgetasemelisi lahendusi ja see on midagi, mida Venemaa vajab, lisas Böhlmann."
negatiivne,"Böhlmann märkis, et ainus takistus kahe riigi vahelisele koostööle on Saksamaa võetud kohustused Euroopa Liidus, kuna osa majandust puudutavaid küsimusi tuleb euroliidus langetada ühiselt."
neutraalne,"Samuti spekuleerivad analüütikud, kellest võiks saada Saksa valitsuse uus välisminister. Kui konservatiivid peaksid moodustama suure koalitsiooni sotsiaaldemokraatidega, siis kõige tõenäolisemaks välisminstrikandidaadiks peetakse sotsiaaldemokraati Frank-Walter Steinmeierit."
positiivne,"Steinmeieril on väga head sidemed Kremliga, mis viivad tagasi Schröderi aega, märkis Friedrich Naumanni Ühenduse esindaja Julius von Freytag-Loringhoven, viidates sellele, et Steinmeier töötas aastatel 2005-2009 Schröderi valitsuses välisministrina."
negatiivne,Läti politsei: Maxima varingu ohvrite seas lapsi pole
negatiivne,"Läti politsei avalikustas Riia Maxima varingus hukkunud inimeste nimed, ohvrite seas lapsi pole."
negatiivne,"Hukkunutest vanim oli sündinud aastal 1933, noorim aga 1990. aastal, vahendas TVNET."
negatiivne,"Kiirabiteenistuse juht Armand Plorinsh kinnitas, et hukkunute seas lapsi ei ole. Tragöödias sai viga ainult üks laps, kelleks on 5-aastane poiss, kes sai peatrauma ja lebab nüüd lastehaiglas."
negatiivne,"Plorinsh märkis, et lootust leida rusude alt ellujäänuid praegusel hetkel praktiliselt enam pole."
negatiivne,"Neljapäeva õhtul juhtunud tragöödias hukkus vähemalt 54 inimest, neist kolm olid objektil töötanud päästjad. Ühendust pole saadud veel seitsme inimesega."
negatiivne,Ohvrite seas on lisaks Läti kodanikele ka kaks Vene ning üks Armeenia kodanik.
negatiivne,"Hukkunute nimekirjast on näha, et neid perekondi, mis kaotasid kaks liiget, on vähemalt neli. "
neutraalne,Video: Kiievis tulid tänavatele kümned tuhanded ELi poolhoidjad
negatiivne,"Kiievis kogunes Iseseisvuse väljaku lähistele kümneid tuhandeid inimesi, kes avaldasid protesti valitsuse otsuse vastu loobuda integreerumisest Euroopa Liiduga."
neutraalne,"Kokkutulnutel olid käes peamiselt Euroopa Liidu ja Ukraina lipud, aga oli ka näha opositsioonierakondade lippe."
